LotArea,Street,Alley,LotShape,LandContour,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRA,Condition1_RRN,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRA,Condition2_RRN,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_WD,PC1,PC2,KMeans,Agglomerative,MDS1,MDS2
7930,1,0.0,4,4,1,NAmes,1.0,6,8,1969,2005,5,7,0.0,3,3,8.0,3.0,1.0,6.0,2.0,1026,4,1,5.0,1026,1,0,1,0,3,1,4,5,8,0,0.0,1.0,2.0,2,440,3.0,3.0,3,171,48,0,0,0,0,0.0,0.0,0,7,2009,156000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7854124022636426,2.5444805547736085,1,0,-0.16296248134676444,0.21180321661385104
3230,1,2.0,4,4,1,Somerst,2.0,6,5,1999,1999,5,7,894.0,3,3,9.0,3.0,1.0,6.0,1.0,729,4,1,5.0,1471,0,0,2,1,3,1,3,6,8,0,0.0,1.0,1.0,2,440,3.0,3.0,3,0,24,0,0,0,0,0.0,0.0,0,3,2009,172500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7630123439900047,-3.480383573010233,2,1,-0.033050378048112686,-0.4707152226007152
10769,1,0.0,3,4,1,CollgCr,2.0,8,5,2007,2007,5,7,0.0,4,3,9.0,3.0,3.0,6.0,1.0,866,5,1,5.0,1768,0,0,2,1,3,1,4,7,8,0,0.0,5.0,2.0,2,578,3.0,3.0,3,144,105,0,0,0,0,0.0,0.0,0,4,2009,212000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.746392589325007,-2.257878722359141,2,1,0.010393512366772245,0.5317798551565245
2280,1,2.0,4,4,1,Somerst,2.0,7,5,1999,1999,5,7,360.0,3,3,9.0,3.0,1.0,5.0,1.0,744,4,1,5.0,1501,0,0,2,1,3,1,3,6,8,0,0.0,1.0,1.0,2,440,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,8,2008,179400,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4702435807733472,-3.6585156231452873,2,1,0.4556144605840749,0.30106965407294234
12257,1,0.0,3,4,1,NoRidge,2.0,8,5,1995,1995,5,7,513.0,4,3,9.0,3.0,3.0,2.0,5.0,1318,5,1,5.0,2531,0,0,2,1,4,1,4,9,8,1,3.0,5.0,2.0,3,752,3.0,3.0,3,222,98,0,0,0,0,0.0,0.0,0,11,2007,290000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.9371124168272145,-1.2252787408431702,2,1,-0.5364516726765066,-0.24749910187589388
9100,1,0.0,4,4,1,NAmes,1.0,6,6,1959,1959,3,7,0.0,3,3,8.0,3.0,1.0,3.0,1.0,864,5,1,5.0,864,0,0,1,0,2,1,3,5,8,0,0.0,1.0,1.0,1,300,5.0,5.0,3,0,0,0,0,0,0,0.0,0.0,450,10,2009,127500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.445971329511101,1.639161099977387,3,0,0.18122131404108086,-0.018820342822376133
6911,1,0.0,4,4,1,BrkSide,1.0,5,5,1924,1950,5,7,0.0,3,3,8.0,3.0,2.0,2.0,1.0,1145,3,1,5.0,1301,0,0,1,0,2,1,2,5,7,0,0.0,1.0,1.0,2,440,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,10,2009,100000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.025849213018656,-1.013037638022056,0,2,-0.129044341294217,-0.29813051304447347
8640,1,0.0,4,4,1,Somerst,2.0,7,5,2009,2009,5,7,0.0,3,3,9.0,3.0,2.0,6.0,1.0,756,5,1,5.0,1547,0,0,2,1,3,1,4,7,8,0,0.0,5.0,1.0,2,614,3.0,3.0,3,169,45,0,0,0,0,0.0,0.0,0,6,2010,215200,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.746270726614153,-4.085969941667285,2,1,0.38696028487721396,-0.41016753520311916
9430,1,0.0,4,4,1,NoRidge,2.0,8,5,1999,1999,5,7,673.0,4,3,9.0,3.0,2.0,6.0,1.0,1252,5,1,5.0,2365,1,0,2,1,3,1,4,8,8,1,4.0,5.0,2.0,3,856,3.0,3.0,3,0,128,0,0,180,0,0.0,0.0,0,7,2009,337000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-6.083148413060354,-1.417763367901692,2,1,0.3436650111149083,0.48743780571987283
9549,1,0.0,3,4,1,Veenker,1.0,8,5,1995,1996,3,7,0.0,4,4,9.0,4.0,3.0,2.0,6.0,1494,5,1,5.0,1494,1,0,1,1,2,1,5,6,8,1,4.0,5.0,3.0,2,481,3.0,3.0,3,0,30,0,0,216,0,0.0,0.0,0,4,2006,270000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.550569554553042,1.9184297458819592,1,0,-0.372323226988193,0.008092445683351483
10421,1,0.0,4,4,1,NWAmes,2.0,7,5,1988,1988,5,7,42.0,3,3,9.0,3.0,1.0,6.0,1.0,980,3,1,5.0,1714,0,0,2,1,3,1,3,7,8,1,3.0,5.0,1.0,2,496,3.0,3.0,3,228,66,156,0,0,0,0.0,3.0,500,3,2010,196500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9757114734593608,2.7856409658030072,1,0,-0.05276378246703015,-0.5269810377381241
12508,1,0.0,3,4,1,Mitchel,1.5,6,7,1940,1985,5,7,0.0,3,3,9.0,3.0,2.0,5.0,1.0,983,5,1,5.0,1750,1,0,2,0,4,1,3,7,5,0,0.0,5.0,1.0,1,423,3.0,3.0,3,245,0,156,0,0,0,0.0,0.0,1300,7,2008,160000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.15663620040741744,0.30376593141754044,3,3,-0.3563278025550054,0.39250842679406917
9100,1,0.0,4,4,1,CollgCr,1.0,7,5,2004,2005,3,7,0.0,4,3,9.0,3.0,1.0,6.0,1.0,1860,5,1,5.0,1836,0,0,2,0,3,1,4,8,8,1,4.0,5.0,3.0,2,484,3.0,3.0,3,120,33,0,0,0,0,0.0,0.0,0,10,2006,216837,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.981678257217028,-1.751506782696449,2,1,0.1379617943953828,0.560682349127007
53504,1,0.0,2,2,2,StoneBr,2.0,8,5,2003,2003,3,7,603.0,5,3,9.0,3.0,4.0,5.0,1.0,1650,5,1,5.0,3279,1,0,3,1,4,1,5,12,5,1,4.0,3.0,3.0,3,841,3.0,3.0,3,503,36,0,0,210,0,0.0,0.0,0,6,2010,538000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-8.057051842455778,0.4539434239629506,2,1,0.5198047781577922,-0.24430533023302559
7252,1,0.0,3,4,1,Sawyer,3.0,5,5,1982,1982,3,7,0.0,3,3,9.0,3.0,3.0,6.0,1.0,858,3,1,5.0,858,1,0,1,0,2,1,3,5,8,0,0.0,1.0,1.0,2,576,3.0,3.0,3,120,0,0,0,0,0,0.0,0.0,0,4,2009,134900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4576128524248775,2.1727096375774373,3,0,-0.4566836463785743,-0.3356726627931935
8877,1,0.0,4,4,1,Edwards,1.0,4,5,1951,1951,5,7,0.0,3,3,7.0,2.0,1.0,2.0,1.0,836,3,1,3.0,1220,0,0,1,0,2,1,3,6,8,0,0.0,1.0,1.0,2,396,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,4,2006,102000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.79906926057473,0.5559067530361314,0,3,-0.13430673981328392,0.4115910142270192
10150,1,0.0,4,4,1,NAmes,1.0,5,5,1958,1958,5,7,1.0,3,3,8.0,3.0,1.0,3.0,1.0,912,5,1,4.0,912,0,0,1,0,2,1,3,5,8,0,0.0,5.0,2.0,1,275,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,7,2007,114500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.674419943294809,1.7016516628361478,3,3,0.4902810544079158,-0.1638053818793952
4500,1,0.0,4,4,1,Mitchel,1.0,6,5,1998,1998,3,7,320.0,3,3,10.0,3.0,1.0,6.0,1.0,1204,5,1,5.0,1204,1,0,2,0,2,1,3,5,8,0,0.0,5.0,3.0,2,412,3.0,3.0,3,0,247,0,0,0,0,0.0,0.0,0,6,2009,162000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.3763267682818476,-1.50371183502577,2,1,0.48745616504761635,-0.11348689099668688
13350,1,0.0,3,4,1,Sawyer,1.0,5,5,1974,1974,3,7,0.0,3,3,8.0,3.0,1.0,5.0,1.0,864,3,1,5.0,894,1,0,1,0,3,1,3,5,8,1,2.0,5.0,1.0,2,440,3.0,3.0,3,241,0,0,0,0,0,0.0,3.0,0,6,2006,142500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.165584414768199,3.7738104389970326,1,0,-0.25515616967524274,0.3143620078108134
8400,1,0.0,4,4,1,SawyerW,1.0,5,5,1977,1977,5,7,320.0,3,3,0.0,0.0,0.0,0.0,0.0,0,3,1,5.0,2020,0,0,2,0,4,2,3,10,8,2,3.0,1.0,1.0,2,630,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,10,2007,144000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0266684835517097,-0.3177679320481788,3,3,0.447037649025876,-0.49121846461972374
10530,1,0.0,4,4,1,Mitchel,3.0,6,5,1977,1977,5,7,90.0,3,3,9.0,3.0,4.0,6.0,1.0,975,3,1,5.0,1004,1,0,1,0,2,1,3,4,8,0,0.0,5.0,1.0,2,504,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,5,2006,135000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0013577847389767662,2.8301907150956365,1,0,0.48180696620616964,-0.06601917999506463
7875,1,0.0,4,4,1,Gilbert,1.0,7,5,1995,1996,5,7,38.0,3,3,9.0,4.0,1.0,1.0,1.0,1237,4,1,5.0,1253,0,0,2,0,3,1,3,6,8,1,3.0,5.0,3.0,2,402,3.0,3.0,3,220,21,0,0,0,0,0.0,0.0,0,6,2007,176000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.0856601427347803,0.7952921119602294,1,0,-0.44880790457719666,0.3371897730917886
7153,1,0.0,4,4,1,SawyerW,2.0,6,5,1992,1992,5,7,0.0,4,4,9.0,3.0,1.0,5.0,1.0,761,5,1,5.0,1603,0,0,2,1,3,1,4,7,8,0,0.0,5.0,2.0,2,484,3.0,3.0,3,0,124,0,0,0,0,0.0,0.0,0,7,2006,175900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.354409557234415,-2.006627254746425,2,1,-0.4548301033995093,0.4825711193367153
16285,1,0.0,2,4,1,CollgCr,1.0,7,5,2001,2002,5,7,0.0,4,3,9.0,3.0,1.0,1.0,1.0,1413,5,1,5.0,1430,0,0,2,0,3,1,4,6,8,0,0.0,5.0,2.0,2,605,3.0,3.0,3,0,33,0,0,0,0,0.0,0.0,0,6,2009,187100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.8005428647934814,-2.131604423655521,2,1,-0.14978110196888333,0.045647313674881396
9101,1,0.0,3,4,1,Mitchel,3.0,5,6,1978,1978,5,7,104.0,3,4,9.0,3.0,3.0,6.0,1.0,1097,5,1,5.0,1110,1,0,1,0,1,1,4,4,8,1,3.0,5.0,3.0,2,602,3.0,3.0,3,303,30,0,0,0,0,0.0,0.0,0,7,2009,165500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.1619829823692442,2.509792515093062,1,0,-0.23531359202778343,0.029380619623262813
6300,1,1.0,4,4,1,OldTown,2.25,6,6,1914,2001,5,7,0.0,3,3,8.0,3.0,1.0,1.0,1.0,742,5,1,5.0,1484,0,0,2,0,3,1,3,9,8,1,4.0,0.0,0.0,0,0,0.0,0.0,3,0,291,134,0,0,0,0.0,0.0,0,6,2008,128000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.5797728188461395,-3.468461030612325,0,2,-0.4829454973227232,0.32075730726842167
9790,1,0.0,4,4,1,NWAmes,1.0,6,5,1967,1967,5,7,0.0,3,3,8.0,3.0,1.0,3.0,2.0,1372,3,1,5.0,1342,0,0,2,0,3,1,3,7,8,1,4.0,5.0,1.0,2,457,3.0,3.0,3,0,0,0,0,197,0,0.0,0.0,0,9,2009,161500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1193191195512442,2.348433478656827,3,0,0.2128146281503632,-0.18821486089201092
10800,1,0.0,4,4,1,OldTown,1.5,5,6,1915,1950,5,7,0.0,3,4,7.0,3.0,1.0,2.0,1.0,686,3,1,5.0,1652,1,0,2,0,4,1,3,7,8,0,0.0,1.0,1.0,1,416,3.0,3.0,3,0,0,196,0,0,0,0.0,0.0,1200,6,2010,139000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.051947500106907,-1.9621491792087828,0,2,-0.1394927096987501,0.5523988256155282
10142,1,0.0,3,4,1,SawyerW,2.0,7,5,2004,2004,5,7,0.0,4,3,9.0,3.0,1.0,6.0,1.0,956,5,1,5.0,2084,1,0,2,1,4,1,4,8,8,0,0.0,3.0,2.0,2,618,3.0,3.0,3,0,45,0,0,0,0,0.0,0.0,0,1,2010,233000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.259769664013539,-1.9550550896775036,2,1,-0.4410230559482323,0.2469069961147208
6000,1,0.0,4,4,1,OldTown,1.0,4,7,1954,2000,5,7,0.0,3,3,8.0,3.0,1.0,1.0,1.0,901,5,1,5.0,901,0,0,1,0,2,1,3,4,8,0,0.0,1.0,1.0,1,281,2.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,8,2008,107900,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.245298906884529,-1.1438832068314226,0,2,-0.3482551465842317,0.14441567165339805
12205,1,0.0,3,1,1,ClearCr,2.0,6,8,1966,2007,5,7,157.0,3,3,8.0,2.0,4.0,2.0,1.0,832,4,1,5.0,2087,0,0,2,1,5,1,4,9,8,0,0.0,5.0,3.0,2,444,3.0,3.0,3,133,168,0,0,0,0,0.0,0.0,0,7,2007,187500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.7786093940947072,2.398512091482716,1,0,-0.42330989309270667,0.423898133940948
